Date;Counts
2026-01-30 21:49:00;93,520
2026-01-30 21:50:00;91,011
2026-01-30 21:51:00;91,555
2026-01-30 21:52:00;87,242
2026-01-30 21:53:00;92,496
2026-01-30 21:54:00;90,470
2026-01-30 21:55:00;90,108
2026-01-30 21:56:00;92,323
2026-01-30 21:57:00;93,918
2026-01-30 21:58:00;93,570
2026-01-30 21:59:00;92,907
2026-01-30 22:00:00;91,361
2026-01-30 22:01:00;90,469
2026-01-30 22:02:00;93,723
2026-01-30 22:03:00;94,587
2026-01-30 22:04:00;89,436
2026-01-30 22:05:00;91,053
2026-01-30 22:06:00;94,643
2026-01-30 22:07:00;90,397
2026-01-30 22:08:00;91,024
2026-01-30 22:09:00;90,306
2026-01-30 22:10:00;92,147
2026-01-30 22:11:00;89,003
2026-01-30 22:12:00;89,735
2026-01-30 22:13:00;92,105
2026-01-30 22:14:00;90,286
2026-01-30 22:15:00;89,999
2026-01-30 22:16:00;91,338
2026-01-30 22:17:00;87,795
2026-01-30 22:18:00;90,584
2026-01-30 22:19:00;89,510
2026-01-30 22:20:00;89,795
2026-01-30 22:21:00;95,627
2026-01-30 22:22:00;92,731
2026-01-30 22:23:00;91,482
2026-01-30 22:24:00;90,484
2026-01-30 22:25:00;89,611
2026-01-30 22:26:00;90,120
2026-01-30 22:27:00;89,331
2026-01-30 22:28:00;90,846
2026-01-30 22:29:00;88,898
2026-01-30 22:30:00;92,039
2026-01-30 22:31:00;91,704
2026-01-30 22:32:00;89,499
2026-01-30 22:33:00;92,416
2026-01-30 22:34:00;89,812
2026-01-30 22:35:00;88,541
2026-01-30 22:36:00;91,669
2026-01-30 22:37:00;93,261
2026-01-30 22:38:00;92,004
2026-01-30 22:39:00;93,945
2026-01-30 22:40:00;89,651
2026-01-30 22:41:00;90,251
2026-01-30 22:42:00;91,466
2026-01-30 22:43:00;93,330
2026-01-30 22:44:00;91,633
2026-01-30 22:45:00;91,633
2026-01-30 22:46:00;89,155
2026-01-30 22:47:00;88,520
2026-01-30 22:48:00;87,975
2026-01-30 22:49:00;91,117
2026-01-30 22:50:00;92,290
2026-01-30 22:51:00;90,761
2026-01-30 22:52:00;89,930
2026-01-30 22:53:00;94,141
2026-01-30 22:54:00;89,986
2026-01-30 22:55:00;89,016
2026-01-30 22:56:00;91,020
2026-01-30 22:57:00;89,582
2026-01-30 22:58:00;91,396
2026-01-30 22:59:00;91,473
2026-01-30 23:00:00;90,648
2026-01-30 23:01:00;92,960
2026-01-30 23:02:00;91,758
2026-01-30 23:03:00;91,388
2026-01-30 23:04:00;90,933
2026-01-30 23:05:00;88,690
2026-01-30 23:06:00;87,636
2026-01-30 23:07:00;90,955
2026-01-30 23:08:00;92,010
2026-01-30 23:09:00;93,819
2026-01-30 23:10:00;91,445
2026-01-30 23:11:00;88,924
2026-01-30 23:12:00;91,208
2026-01-30 23:13:00;93,959
2026-01-30 23:14:00;90,698
2026-01-30 23:15:00;93,093
2026-01-30 23:16:00;92,345
2026-01-30 23:17:00;90,103
2026-01-30 23:18:00;92,443
2026-01-30 23:19:00;91,396
2026-01-30 23:20:00;93,135
2026-01-30 23:21:00;92,527
2026-01-30 23:22:00;91,368
2026-01-30 23:23:00;92,820
2026-01-30 23:24:00;88,441
2026-01-30 23:25:00;92,289
2026-01-30 23:26:00;90,221
2026-01-30 23:27:00;89,788
2026-01-30 23:28:00;92,645
2026-01-30 23:29:00;91,674
2026-01-30 23:30:00;91,093
2026-01-30 23:31:00;90,100
2026-01-30 23:32:00;90,722
2026-01-30 23:33:00;89,869
2026-01-30 23:34:00;89,806
2026-01-30 23:35:00;90,477
2026-01-30 23:36:00;90,666
2026-01-30 23:37:00;92,350
2026-01-30 23:38:00;90,742
2026-01-30 23:39:00;91,693
2026-01-30 23:40:00;90,938
2026-01-30 23:41:00;94,483
2026-01-30 23:42:00;86,560
2026-01-30 23:43:00;88,895
2026-01-30 23:44:00;94,860
2026-01-30 23:45:00;90,286
2026-01-30 23:46:00;93,182
2026-01-30 23:47:00;92,580
2026-01-30 23:48:00;91,936
2026-01-30 23:49:00;93,811
2026-01-30 23:50:00;92,496
2026-01-30 23:51:00;87,409
2026-01-30 23:52:00;87,115
2026-01-30 23:53:00;92,579
2026-01-30 23:54:00;90,472
2026-01-30 23:55:00;83,577
2026-01-30 23:56:00;92,719
2026-01-30 23:57:00;96,086
2026-01-30 23:58:00;92,620
2026-01-30 23:59:00;91,087
2026-01-31 00:00:00;91,990
2026-01-31 00:01:00;90,226
2026-01-31 00:02:00;90,639
2026-01-31 00:03:00;90,954
2026-01-31 00:04:00;91,802
2026-01-31 00:05:00;92,817
2026-01-31 00:06:00;90,718
2026-01-31 00:07:00;90,157
2026-01-31 00:08:00;85,692
2026-01-31 00:09:00;90,122
2026-01-31 00:10:00;86,651
2026-01-31 00:11:00;88,310
2026-01-31 00:12:00;92,089
2026-01-31 00:13:00;90,325
2026-01-31 00:14:00;94,000
2026-01-31 00:15:00;92,985
2026-01-31 00:16:00;94,217
2026-01-31 00:17:00;95,616
2026-01-31 00:18:00;90,480
2026-01-31 00:19:00;93,993
2026-01-31 00:20:00;93,986
2026-01-31 00:21:00;93,019
2026-01-31 00:22:00;94,889
2026-01-31 00:23:00;90,827
2026-01-31 00:24:00;90,630
2026-01-31 00:25:00;91,302
2026-01-31 00:26:00;94,427
2026-01-31 00:27:00;88,950
2026-01-31 00:28:00;91,227
2026-01-31 00:29:00;91,556
2026-01-31 00:30:00;94,588
2026-01-31 00:31:00;89,896
2026-01-31 00:32:00;90,785
2026-01-31 00:33:00;91,156
2026-01-31 00:34:00;89,916
2026-01-31 00:35:00;91,660
2026-01-31 00:36:00;92,858
2026-01-31 00:37:00;92,178
2026-01-31 00:38:00;90,266
2026-01-31 00:39:00;93,705
2026-01-31 00:40:00;89,475
2026-01-31 00:41:00;92,053
2026-01-31 00:42:00;90,631
2026-01-31 00:43:00;92,144
2026-01-31 00:44:00;95,267
2026-01-31 00:45:00;86,871
2026-01-31 00:46:00;89,495
2026-01-31 00:47:00;92,871
2026-01-31 00:48:00;92,212
2026-01-31 00:49:00;90,565
2026-01-31 00:50:00;91,546
2026-01-31 00:51:00;91,160
2026-01-31 00:52:00;90,606
2026-01-31 00:53:00;87,999
2026-01-31 00:54:00;89,156
2026-01-31 00:55:00;92,919
2026-01-31 00:56:00;90,894
2026-01-31 00:57:00;92,331
2026-01-31 00:58:00;92,127
2026-01-31 00:59:00;92,379
2026-01-31 01:00:00;89,078
2026-01-31 01:01:00;92,092
2026-01-31 01:02:00;92,471
2026-01-31 01:03:00;90,557
2026-01-31 01:04:00;91,903
2026-01-31 01:05:00;93,270
2026-01-31 01:06:00;91,972
2026-01-31 01:07:00;88,909
2026-01-31 01:08:00;88,852
2026-01-31 01:09:00;88,346
2026-01-31 01:10:00;93,121
2026-01-31 01:11:00;94,040
2026-01-31 01:12:00;89,964
2026-01-31 01:13:00;94,286
2026-01-31 01:14:00;91,521
2026-01-31 01:15:00;90,385
2026-01-31 01:16:00;92,595
2026-01-31 01:17:00;93,766
2026-01-31 01:18:00;91,788
2026-01-31 01:19:00;94,419
2026-01-31 01:20:00;96,699
2026-01-31 01:21:00;91,963
2026-01-31 01:22:00;93,500
2026-01-31 01:23:00;87,360
2026-01-31 01:24:00;91,451
2026-01-31 01:25:00;91,394
2026-01-31 01:26:00;88,938
2026-01-31 01:27:00;92,187
2026-01-31 01:28:00;93,071
2026-01-31 01:29:00;91,344
2026-01-31 01:30:00;91,885
2026-01-31 01:31:00;86,628
2026-01-31 01:32:00;90,025
2026-01-31 01:33:00;94,047
2026-01-31 01:34:00;90,341
2026-01-31 01:35:00;91,484
2026-01-31 01:36:00;92,165
2026-01-31 01:37:00;91,449
2026-01-31 01:38:00;93,127
2026-01-31 01:39:00;91,975
2026-01-31 01:40:00;91,048
2026-01-31 01:41:00;94,376
2026-01-31 01:42:00;92,586
2026-01-31 01:43:00;90,402
2026-01-31 01:44:00;89,840
2026-01-31 01:45:00;93,021
2026-01-31 01:46:00;93,253
2026-01-31 01:47:00;91,013
2026-01-31 01:48:00;93,962
2026-01-31 01:49:00;88,752
2026-01-31 01:50:00;91,764
2026-01-31 01:51:00;92,782
2026-01-31 01:52:00;90,661
2026-01-31 01:53:00;91,890
2026-01-31 01:54:00;89,705
2026-01-31 01:55:00;92,220
2026-01-31 01:56:00;90,829
2026-01-31 01:57:00;89,986
2026-01-31 01:58:00;89,438
2026-01-31 01:59:00;89,248
2026-01-31 02:00:00;93,344
2026-01-31 02:01:00;91,194
2026-01-31 02:02:00;92,318
2026-01-31 02:03:00;89,538
2026-01-31 02:04:00;93,049
2026-01-31 02:05:00;90,325
2026-01-31 02:06:00;86,940
2026-01-31 02:07:00;90,352
2026-01-31 02:08:00;91,953
2026-01-31 02:09:00;94,004
2026-01-31 02:10:00;88,558
2026-01-31 02:11:00;91,670
2026-01-31 02:12:00;93,743
2026-01-31 02:13:00;91,234
2026-01-31 02:14:00;90,201
2026-01-31 02:15:00;92,809
2026-01-31 02:16:00;91,973
2026-01-31 02:17:00;90,632
2026-01-31 02:18:00;89,093
2026-01-31 02:19:00;90,513
2026-01-31 02:20:00;90,485
2026-01-31 02:21:00;93,358
2026-01-31 02:22:00;88,939
2026-01-31 02:23:00;91,222
2026-01-31 02:24:00;89,873
2026-01-31 02:25:00;92,044
2026-01-31 02:26:00;93,990
2026-01-31 02:27:00;95,458
2026-01-31 02:28:00;91,355
2026-01-31 02:29:00;90,364
2026-01-31 02:30:00;93,161
2026-01-31 02:31:00;90,927
2026-01-31 02:32:00;91,060
2026-01-31 02:33:00;88,748
2026-01-31 02:34:00;88,248
2026-01-31 02:35:00;92,155
2026-01-31 02:36:00;90,707
2026-01-31 02:37:00;90,686
2026-01-31 02:38:00;89,871
2026-01-31 02:39:00;91,909
2026-01-31 02:40:00;91,368
2026-01-31 02:41:00;92,829
2026-01-31 02:42:00;91,065
2026-01-31 02:43:00;89,335
2026-01-31 02:44:00;88,414
2026-01-31 02:45:00;93,589
2026-01-31 02:46:00;87,523
2026-01-31 02:47:00;87,840
2026-01-31 02:48:00;90,883
2026-01-31 02:49:00;92,127
2026-01-31 02:50:00;89,063
2026-01-31 02:51:00;91,487
2026-01-31 02:52:00;88,887
2026-01-31 02:53:00;87,651
2026-01-31 02:54:00;92,669
2026-01-31 02:55:00;92,542
2026-01-31 02:56:00;91,811
2026-01-31 02:57:00;93,772
2026-01-31 02:58:00;95,697
2026-01-31 02:59:00;97,397
2026-01-31 03:00:00;91,004
2026-01-31 03:01:00;91,657
2026-01-31 03:02:00;94,587
2026-01-31 03:03:00;90,379
2026-01-31 03:04:00;91,475
2026-01-31 03:05:00;91,531
2026-01-31 03:06:00;90,716
2026-01-31 03:07:00;86,922
2026-01-31 03:08:00;92,486
2026-01-31 03:09:00;92,564
2026-01-31 03:10:00;90,049
2026-01-31 03:11:00;87,562
2026-01-31 03:12:00;92,276
2026-01-31 03:13:00;92,824
2026-01-31 03:14:00;91,482
2026-01-31 03:15:00;91,910
2026-01-31 03:16:00;92,058
2026-01-31 03:17:00;88,658
2026-01-31 03:18:00;93,934
2026-01-31 03:19:00;92,796
2026-01-31 03:20:00;93,435
2026-01-31 03:21:00;89,352
2026-01-31 03:22:00;88,814
2026-01-31 03:23:00;89,784
2026-01-31 03:24:00;90,269
2026-01-31 03:25:00;91,470
2026-01-31 03:26:00;90,880
2026-01-31 03:27:00;86,969
2026-01-31 03:28:00;90,746
2026-01-31 03:29:00;94,292
2026-01-31 03:30:00;91,441
2026-01-31 03:31:00;94,749
2026-01-31 03:32:00;91,286
2026-01-31 03:33:00;91,285
2026-01-31 03:34:00;92,374
2026-01-31 03:35:00;88,524
2026-01-31 03:36:00;90,554
2026-01-31 03:37:00;88,461
2026-01-31 03:38:00;90,892
2026-01-31 03:39:00;90,162
2026-01-31 03:40:00;89,243
2026-01-31 03:41:00;95,865
2026-01-31 03:42:00;91,604
2026-01-31 03:43:00;93,534
2026-01-31 03:44:00;90,186
2026-01-31 03:45:00;91,499
2026-01-31 03:46:00;92,369
2026-01-31 03:47:00;88,823
2026-01-31 03:48:00;92,769
2026-01-31 03:49:00;94,187
2026-01-31 03:50:00;92,115
2026-01-31 03:51:00;88,849
2026-01-31 03:52:00;90,128
2026-01-31 03:53:00;88,836
2026-01-31 03:54:00;88,562
2026-01-31 03:55:00;87,222
2026-01-31 03:56:00;87,959
2026-01-31 03:57:00;89,413
2026-01-31 03:58:00;91,028
2026-01-31 03:59:00;90,256
2026-01-31 04:00:00;89,498
2026-01-31 04:01:00;91,134
2026-01-31 04:02:00;92,980
2026-01-31 04:03:00;93,913
2026-01-31 04:04:00;89,443
2026-01-31 04:05:00;91,485
2026-01-31 04:06:00;92,278
2026-01-31 04:07:00;90,501
2026-01-31 04:08:00;95,402
2026-01-31 04:09:00;93,190
2026-01-31 04:10:00;93,169
2026-01-31 04:11:00;93,309
2026-01-31 04:12:00;92,081
2026-01-31 04:13:00;91,982
2026-01-31 04:14:00;93,604
2026-01-31 04:15:00;94,032
2026-01-31 04:16:00;89,693
2026-01-31 04:17:00;95,170
2026-01-31 04:18:00;94,657
2026-01-31 04:19:00;90,297
2026-01-31 04:20:00;92,242
2026-01-31 04:21:00;92,783
2026-01-31 04:22:00;90,894
2026-01-31 04:23:00;90,424
2026-01-31 04:24:00;92,109
2026-01-31 04:25:00;89,188
2026-01-31 04:26:00;92,334
2026-01-31 04:27:00;88,395
2026-01-31 04:28:00;91,568
2026-01-31 04:29:00;88,878
2026-01-31 04:30:00;90,507
2026-01-31 04:31:00;91,448
2026-01-31 04:32:00;88,640
2026-01-31 04:33:00;86,148
2026-01-31 04:34:00;91,224
2026-01-31 04:35:00;87,462
2026-01-31 04:36:00;91,751
2026-01-31 04:37:00;91,415
2026-01-31 04:38:00;92,566
2026-01-31 04:39:00;91,254
2026-01-31 04:40:00;88,706
2026-01-31 04:41:00;91,366
2026-01-31 04:42:00;93,900
2026-01-31 04:43:00;91,128
2026-01-31 04:44:00;91,921
2026-01-31 04:45:00;90,673
2026-01-31 04:46:00;93,703
2026-01-31 04:47:00;93,479
2026-01-31 04:48:00;88,037
2026-01-31 04:49:00;92,497
2026-01-31 04:50:00;89,558
2026-01-31 04:51:00;93,542
2026-01-31 04:52:00;89,619
2026-01-31 04:53:00;90,194
2026-01-31 04:54:00;90,889
2026-01-31 04:55:00;89,520
2026-01-31 04:56:00;87,436
2026-01-31 04:57:00;91,043
2026-01-31 04:58:00;91,913
2026-01-31 04:59:00;93,562
2026-01-31 05:00:00;90,930
2026-01-31 05:01:00;91,716
2026-01-31 05:02:00;90,059
2026-01-31 05:03:00;95,409
2026-01-31 05:04:00;93,071
2026-01-31 05:05:00;90,873
2026-01-31 05:06:00;90,521
2026-01-31 05:07:00;92,481
2026-01-31 05:08:00;92,319
2026-01-31 05:09:00;93,373
2026-01-31 05:10:00;93,191
2026-01-31 05:11:00;90,032
2026-01-31 05:12:00;91,233
2026-01-31 05:13:00;92,882
2026-01-31 05:14:00;93,162
2026-01-31 05:15:00;88,606
2026-01-31 05:16:00;93,583
2026-01-31 05:17:00;95,051
2026-01-31 05:18:00;93,829
2026-01-31 05:19:00;90,544
2026-01-31 05:20:00;92,763
2026-01-31 05:21:00;89,675
2026-01-31 05:22:00;88,856
2026-01-31 05:23:00;92,195
2026-01-31 05:24:00;88,568
2026-01-31 05:25:00;90,413
2026-01-31 05:26:00;87,467
2026-01-31 05:27:00;92,026
2026-01-31 05:28:00;95,212
2026-01-31 05:29:00;88,524
2026-01-31 05:30:00;91,015
2026-01-31 05:31:00;89,955
2026-01-31 05:32:00;85,891
2026-01-31 05:33:00;94,447
2026-01-31 05:34:00;90,735
2026-01-31 05:35:00;92,391
2026-01-31 05:36:00;90,672
2026-01-31 05:37:00;92,433
2026-01-31 05:38:00;89,723
2026-01-31 05:39:00;92,109
2026-01-31 05:40:00;91,225
2026-01-31 05:41:00;94,643
2026-01-31 05:42:00;91,119
2026-01-31 05:43:00;90,655
2026-01-31 05:44:00;92,663
2026-01-31 05:45:00;88,724
2026-01-31 05:46:00;89,405
2026-01-31 05:47:00;92,178
2026-01-31 05:48:00;94,840
2026-01-31 05:49:00;93,786
2026-01-31 05:50:00;90,582
2026-01-31 05:51:00;88,205
2026-01-31 05:52:00;91,472
2026-01-31 05:53:00;88,336
2026-01-31 05:54:00;93,328
2026-01-31 05:55:00;88,573
2026-01-31 05:56:00;91,541
2026-01-31 05:57:00;92,406
2026-01-31 05:58:00;89,607
2026-01-31 05:59:00;92,230
2026-01-31 06:00:00;96,732
2026-01-31 06:01:00;90,612
2026-01-31 06:02:00;91,737
2026-01-31 06:03:00;90,619
2026-01-31 06:04:00;88,895
2026-01-31 06:05:00;90,892
2026-01-31 06:06:00;97,035
2026-01-31 06:07:00;90,132
2026-01-31 06:08:00;89,282
2026-01-31 06:09:00;92,673
2026-01-31 06:10:00;92,561
2026-01-31 06:11:00;92,793
2026-01-31 06:12:00;89,599
2026-01-31 06:13:00;90,093
2026-01-31 06:14:00;92,800
2026-01-31 06:15:00;88,547
2026-01-31 06:16:00;95,979
2026-01-31 06:17:00;90,972
2026-01-31 06:18:00;92,653
2026-01-31 06:19:00;89,813
2026-01-31 06:20:00;88,773
2026-01-31 06:21:00;89,243
2026-01-31 06:22:00;90,438
2026-01-31 06:23:00;89,875
2026-01-31 06:24:00;87,968
2026-01-31 06:25:00;93,784
2026-01-31 06:26:00;93,686
2026-01-31 06:27:00;92,483
2026-01-31 06:28:00;91,428
2026-01-31 06:29:00;92,814
2026-01-31 06:30:00;92,814
2026-01-31 06:31:00;90,408
2026-01-31 06:32:00;92,104
2026-01-31 06:33:00;90,015
2026-01-31 06:34:00;92,906
2026-01-31 06:35:00;90,085
2026-01-31 06:36:00;93,081
2026-01-31 06:37:00;93,806
2026-01-31 06:38:00;90,091
2026-01-31 06:39:00;93,757
2026-01-31 06:40:00;90,078
2026-01-31 06:41:00;90,352
2026-01-31 06:42:00;87,263
2026-01-31 06:43:00;91,948
2026-01-31 06:44:00;93,461
2026-01-31 06:45:00;91,737
2026-01-31 06:46:00;90,991
2026-01-31 06:47:00;89,858
2026-01-31 06:48:00;88,774
2026-01-31 06:49:00;91,856
2026-01-31 06:50:00;90,068
2026-01-31 06:51:00;96,993
2026-01-31 06:52:00;90,673
2026-01-31 06:53:00;90,792
2026-01-31 06:54:00;88,482
2026-01-31 06:55:00;90,770
2026-01-31 06:56:00;88,734
2026-01-31 06:57:00;88,627
2026-01-31 06:58:00;91,013
2026-01-31 06:59:00;86,262
2026-01-31 07:00:00;91,259
2026-01-31 07:01:00;92,703
2026-01-31 07:02:00;93,415
2026-01-31 07:03:00;90,933
2026-01-31 07:04:00;92,738
2026-01-31 07:05:00;94,261
2026-01-31 07:06:00;92,554
2026-01-31 07:07:00;91,954
2026-01-31 07:08:00;91,714
2026-01-31 07:09:00;93,315
2026-01-31 07:10:00;94,380
2026-01-31 07:11:00;88,100
2026-01-31 07:12:00;89,652
2026-01-31 07:13:00;88,812
2026-01-31 07:14:00;87,231
2026-01-31 07:15:00;91,501
2026-01-31 07:16:00;91,698
2026-01-31 07:17:00;92,220
2026-01-31 07:18:00;89,156
2026-01-31 07:19:00;90,306
2026-01-31 07:20:00;89,233
2026-01-31 07:21:00;92,084
2026-01-31 07:22:00;95,721
2026-01-31 07:23:00;92,296
2026-01-31 07:24:00;91,052
2026-01-31 07:25:00;94,195
2026-01-31 07:26:00;91,631
2026-01-31 07:27:00;91,504
2026-01-31 07:28:00;90,515
2026-01-31 07:29:00;91,030
2026-01-31 07:30:00;88,713
2026-01-31 07:31:00;92,267
2026-01-31 07:32:00;90,332
2026-01-31 07:33:00;88,035
2026-01-31 07:34:00;90,436
2026-01-31 07:35:00;90,225
2026-01-31 07:36:00;88,006
2026-01-31 07:37:00;91,842
2026-01-31 07:38:00;92,019
2026-01-31 07:39:00;91,368
2026-01-31 07:40:00;94,216
2026-01-31 07:41:00;91,566
2026-01-31 07:42:00;89,312
2026-01-31 07:43:00;93,248
2026-01-31 07:44:00;91,107
2026-01-31 07:45:00;92,160
2026-01-31 07:46:00;93,495
2026-01-31 07:47:00;88,514
2026-01-31 07:48:00;90,994
2026-01-31 07:49:00;91,969
2026-01-31 07:50:00;90,761
2026-01-31 07:51:00;92,782
2026-01-31 07:52:00;90,280
2026-01-31 07:53:00;87,207
2026-01-31 07:54:00;91,009
2026-01-31 07:55:00;88,989
2026-01-31 07:56:00;88,092
2026-01-31 07:57:00;89,965
2026-01-31 07:58:00;89,280
2026-01-31 07:59:00;92,317
2026-01-31 08:00:00;88,912
2026-01-31 08:01:00;89,540
2026-01-31 08:02:00;93,849
2026-01-31 08:03:00;93,376
2026-01-31 08:04:00;88,050
2026-01-31 08:05:00;91,701
2026-01-31 08:06:00;92,139
2026-01-31 08:07:00;94,258
2026-01-31 08:08:00;89,883
2026-01-31 08:09:00;91,176
2026-01-31 08:10:00;92,830
2026-01-31 08:11:00;88,306
2026-01-31 08:12:00;93,148
2026-01-31 08:13:00;93,409
2026-01-31 08:14:00;91,267
2026-01-31 08:15:00;91,600
2026-01-31 08:16:00;88,630
2026-01-31 08:17:00;91,727
2026-01-31 08:18:00;90,603
2026-01-31 08:19:00;91,960
2026-01-31 08:20:00;95,544
2026-01-31 08:21:00;96,082
2026-01-31 08:22:00;93,459
2026-01-31 08:23:00;90,269
2026-01-31 08:24:00;93,055
2026-01-31 08:25:00;91,605
2026-01-31 08:26:00;93,139
2026-01-31 08:27:00;93,804
2026-01-31 08:28:00;93,302
2026-01-31 08:29:00;94,837
2026-01-31 08:30:00;88,285
2026-01-31 08:31:00;93,379
2026-01-31 08:32:00;92,749
2026-01-31 08:33:00;90,081
2026-01-31 08:34:00;94,355
2026-01-31 08:35:00;89,315
2026-01-31 08:36:00;92,253
2026-01-31 08:37:00;94,447
2026-01-31 08:38:00;94,022
2026-01-31 08:39:00;92,486
2026-01-31 08:40:00;92,876
2026-01-31 08:41:00;93,202
2026-01-31 08:42:00;90,322
2026-01-31 08:43:00;91,448
2026-01-31 08:44:00;93,436
2026-01-31 08:45:00;92,064
2026-01-31 08:46:00;91,130
2026-01-31 08:47:00;93,549
2026-01-31 08:48:00;90,196
2026-01-31 08:49:00;90,670
2026-01-31 08:50:00;86,121
2026-01-31 08:51:00;90,464
2026-01-31 08:52:00;91,653
2026-01-31 08:53:00;90,407
2026-01-31 08:54:00;93,627
2026-01-31 08:55:00;97,292
2026-01-31 08:56:00;90,543
2026-01-31 08:57:00;91,526
2026-01-31 08:58:00;91,802
2026-01-31 08:59:00;88,801
2026-01-31 09:00:00;91,921
2026-01-31 09:01:00;88,121
2026-01-31 09:02:00;90,138
2026-01-31 09:03:00;91,157
2026-01-31 09:04:00;91,701
2026-01-31 09:05:00;88,417
2026-01-31 09:06:00;90,356
2026-01-31 09:07:00;91,318
2026-01-31 09:08:00;90,391
2026-01-31 09:09:00;94,072
2026-01-31 09:10:00;92,889
2026-01-31 09:11:00;93,094
2026-01-31 09:12:00;88,420
2026-01-31 09:13:00;93,561
2026-01-31 09:14:00;88,518
2026-01-31 09:15:00;91,931
2026-01-31 09:16:00;97,011
2026-01-31 09:17:00;89,110
2026-01-31 09:18:00;90,343
2026-01-31 09:19:00;91,604
2026-01-31 09:20:00;92,915
2026-01-31 09:21:00;92,624
2026-01-31 09:22:00;91,454
2026-01-31 09:23:00;95,197
2026-01-31 09:24:00;93,496
2026-01-31 09:25:00;94,594
2026-01-31 09:26:00;93,510
2026-01-31 09:27:00;92,482
2026-01-31 09:28:00;91,065
2026-01-31 09:29:00;91,624
2026-01-31 09:30:00;89,683
2026-01-31 09:31:00;88,307
2026-01-31 09:32:00;93,829
2026-01-31 09:33:00;92,177
2026-01-31 09:34:00;95,097
2026-01-31 09:35:00;94,849
2026-01-31 09:36:00;91,715
2026-01-31 09:37:00;91,601
2026-01-31 09:38:00;93,112
2026-01-31 09:39:00;92,963
2026-01-31 09:40:00;92,069
2026-01-31 09:41:00;90,715
2026-01-31 09:42:00;91,523
2026-01-31 09:43:00;96,537
2026-01-31 09:44:00;95,672
2026-01-31 09:45:00;91,784
2026-01-31 09:46:00;93,905
2026-01-31 09:47:00;91,798
2026-01-31 09:48:00;92,926
2026-01-31 09:49:00;93,586
2026-01-31 09:50:00;86,307
2026-01-31 09:51:00;92,316
2026-01-31 09:52:00;90,841
2026-01-31 09:53:00;91,075
2026-01-31 09:54:00;91,267
2026-01-31 09:55:00;89,954
2026-01-31 09:56:00;93,636
2026-01-31 09:57:00;91,969
2026-01-31 09:58:00;94,253
2026-01-31 09:59:00;92,465
2026-01-31 10:00:00;94,962
2026-01-31 10:01:00;92,564
2026-01-31 10:02:00;94,309
2026-01-31 10:03:00;93,805
2026-01-31 10:04:00;93,351
2026-01-31 10:05:00;94,990
2026-01-31 10:06:00;89,817
2026-01-31 10:07:00;89,491
2026-01-31 10:08:00;95,331
2026-01-31 10:09:00;93,138
2026-01-31 10:10:00;88,093
2026-01-31 10:11:00;88,348
2026-01-31 10:12:00;95,835
2026-01-31 10:13:00;89,683
2026-01-31 10:14:00;93,060
2026-01-31 10:15:00;93,173
2026-01-31 10:16:00;87,722
2026-01-31 10:17:00;92,052
2026-01-31 10:18:00;91,313
2026-01-31 10:19:00;92,740
2026-01-31 10:20:00;95,920
2026-01-31 10:21:00;95,664
2026-01-31 10:22:00;94,578
2026-01-31 10:23:00;93,158
2026-01-31 10:24:00;89,218
2026-01-31 10:25:00;92,945
2026-01-31 10:26:00;90,240
2026-01-31 10:27:00;94,904
2026-01-31 10:28:00;91,567
2026-01-31 10:29:00;90,367
2026-01-31 10:30:00;91,596
2026-01-31 10:31:00;89,431
2026-01-31 10:32:00;91,767
2026-01-31 10:33:00;91,845
2026-01-31 10:34:00;91,696
2026-01-31 10:35:00;93,599
2026-01-31 10:36:00;91,603
2026-01-31 10:37:00;90,830
2026-01-31 10:38:00;93,102
2026-01-31 10:39:00;92,179
2026-01-31 10:40:00;91,867
2026-01-31 10:41:00;92,633
2026-01-31 10:42:00;91,810
2026-01-31 10:43:00;94,990
2026-01-31 10:44:00;93,719
2026-01-31 10:45:00;94,400
2026-01-31 10:46:00;94,571
2026-01-31 10:47:00;93,783
2026-01-31 10:48:00;92,065
2026-01-31 10:49:00;93,393
2026-01-31 10:50:00;94,117
2026-01-31 10:51:00;95,636
2026-01-31 10:52:00;90,759
2026-01-31 10:53:00;92,981
2026-01-31 10:54:00;90,248
2026-01-31 10:55:00;89,822
2026-01-31 10:56:00;90,838
2026-01-31 10:57:00;93,265
2026-01-31 10:58:00;92,712
2026-01-31 10:59:00;92,307
2026-01-31 11:00:00;93,606
2026-01-31 11:01:00;89,986
2026-01-31 11:02:00;93,947
2026-01-31 11:03:00;96,424
2026-01-31 11:04:00;88,347
2026-01-31 11:05:00;93,074
2026-01-31 11:06:00;91,477
2026-01-31 11:07:00;88,510
2026-01-31 11:08:00;92,066
2026-01-31 11:09:00;92,031
2026-01-31 11:10:00;92,308
2026-01-31 11:11:00;91,321
2026-01-31 11:12:00;92,854
2026-01-31 11:13:00;92,931
2026-01-31 11:14:00;93,840
2026-01-31 11:15:00;93,095
2026-01-31 11:16:00;93,088
2026-01-31 11:17:00;92,287
2026-01-31 11:18:00;95,033
2026-01-31 11:19:00;92,102
2026-01-31 11:20:00;94,472
2026-01-31 11:21:00;91,748
2026-01-31 11:22:00;92,677
2026-01-31 11:23:00;94,387
2026-01-31 11:24:00;94,529
2026-01-31 11:25:00;95,090
2026-01-31 11:26:00;90,321
2026-01-31 11:27:00;93,749
2026-01-31 11:28:00;90,768
2026-01-31 11:29:00;94,827
2026-01-31 11:30:00;93,536
2026-01-31 11:31:00;87,590
